grade_id,supervisor_id,grade,date
23229,23171,10,2019-12-21 23:00:00
23230,23172,9,2019-12-28 23:00:00
23231,23175,8,2019-12-22 23:00:00
23232,23176,7,2019-12-29 23:00:00
23233,23177,9,2019-12-30 23:00:00
23234,23179,2,2019-12-31 23:00:00
23235,23180,7,2019-12-30 23:00:00
23236,23180,9,2019-12-31 23:00:00
23237,23182,3,2019-12-28 23:00:00
23238,23183,10,2019-12-16 23:00:00
23239,23183,10,2019-12-27 23:00:00
23240,23184,8,2019-12-22 23:00:00
23241,23186,7,2019-12-23 23:00:00
23242,23186,8,2019-12-27 23:00:00
23243,23187,10,2019-12-31 23:00:00
23244,23188,5,2019-12-27 23:00:00
23245,23188,7,2019-12-29 23:00:00
23246,23189,3,2019-12-23 23:00:00
23247,23190,7,2019-12-31 23:00:00
23248,23193,10,2019-12-30 23:00:00
23249,23193,9,2019-12-27 23:00:00
23250,23194,10,2019-12-09 23:00:00
23251,23194,9,2019-12-10 23:00:00
23252,23197,8,2019-12-23 23:00:00
23253,23198,10,2019-12-29 23:00:00
23254,23201,10,2019-12-28 23:00:00
23255,23202,8,2019-12-28 23:00:00
23256,23204,10,2019-12-29 23:00:00
23257,23206,7,2019-12-21 23:00:00
23258,23207,8,2019-12-26 23:00:00
23259,23207,7,2019-12-15 23:00:00
23260,23208,9,2019-12-23 23:00:00
23261,23208,10,2019-12-23 23:00:00
23262,23210,7,2019-12-31 23:00:00
23263,23210,7,2019-12-31 23:00:00
23264,23211,10,2019-12-24 23:00:00
23265,23211,6,2019-12-27 23:00:00
23266,23212,6,2019-12-30 23:00:00
23267,23213,9,2019-12-24 23:00:00
23268,23214,9,2019-12-29 23:00:00
23269,23214,10,2019-12-30 23:00:00
23270,23218,6,2019-12-27 23:00:00
23271,23218,8,2019-12-28 23:00:00
23272,23219,8,2019-12-20 23:00:00
23273,23220,8,2019-12-18 23:00:00
23274,23220,4,2019-12-24 23:00:00
23275,23221,1,2019-12-17 23:00:00
23276,23221,10,2019-12-15 23:00:00
23277,23225,7,2019-12-21 23:00:00
23278,23227,10,2019-12-05 23:00:00
23279,23228,10,2019-12-29 23:00:00
23280,23229,8,2019-12-21 23:00:00
23281,23230,10,2019-12-23 23:00:00
23282,23230,10,2019-12-24 23:00:00
23283,23231,9,2019-12-08 23:00:00
23284,23233,5,2019-12-13 23:00:00
23285,23235,8,2019-12-31 23:00:00
23286,23235,6,2019-12-16 23:00:00
23287,23236,6,2019-12-13 23:00:00
23288,23236,5,2019-12-24 23:00:00
23289,23239,6,2019-12-28 23:00:00
23290,23240,9,2019-12-27 23:00:00
23291,23241,7,2019-12-26 23:00:00
23292,23241,8,2019-12-28 23:00:00
23293,23243,6,2019-12-30 23:00:00
23294,23243,4,2019-12-15 23:00:00
23295,23245,7,2019-12-08 23:00:00
23296,23245,9,2019-12-12 23:00:00
23297,23247,10,2019-12-27 23:00:00
23298,23249,1,2019-12-29 23:00:00
23299,23249,6,2019-12-29 23:00:00
23300,23250,7,2019-12-23 23:00:00
23301,23251,10,2019-12-30 23:00:00
23302,23251,10,2019-12-24 23:00:00
23303,23252,4,2019-12-26 23:00:00
23304,23253,3,2019-12-25 23:00:00
23305,23254,7,2019-12-26 23:00:00
23306,23254,0,2019-12-23 23:00:00
23307,23255,9,2019-12-29 23:00:00
23308,23256,8,2019-12-28 23:00:00
23309,23256,4,2019-12-30 23:00:00
23310,23257,3,2019-12-07 23:00:00
23311,23257,6,2019-12-29 23:00:00
23312,23259,9,2019-12-23 23:00:00
23313,23259,9,2019-12-30 23:00:00
23314,23260,9,2019-12-26 23:00:00
23315,23260,8,2019-12-24 23:00:00
23316,23261,0,2019-12-21 23:00:00
23317,23262,10,2019-12-25 23:00:00
23318,23263,10,2019-12-11 23:00:00
23319,23263,10,2019-12-19 23:00:00
23320,23265,4,2019-12-12 23:00:00
23321,23267,10,2019-12-31 23:00:00
23322,23268,9,2019-12-31 23:00:00
23323,23268,8,2019-12-31 23:00:00
23324,23270,10,2019-12-30 23:00:00
23325,23270,9,2019-12-29 23:00:00
23326,23271,8,2019-12-29 23:00:00
23327,23271,6,2019-12-31 23:00:00
23328,23272,9,2019-12-29 23:00:00
23329,23273,9,2019-12-22 23:00:00
23330,23273,10,2019-12-16 23:00:00
23331,23274,10,2019-12-31 23:00:00
23332,23274,7,2019-12-09 23:00:00
23333,23276,4,2019-12-21 23:00:00
23334,23276,1,2019-12-18 23:00:00
23335,23277,9,2019-12-18 23:00:00
23336,23277,3,2019-12-26 23:00:00
23337,23278,5,2019-12-18 23:00:00
23338,23279,7,2019-12-15 23:00:00
23339,23279,5,2019-12-25 23:00:00
23340,23280,6,2019-12-15 23:00:00
23341,23280,10,2019-12-25 23:00:00
23342,23281,6,2019-12-22 23:00:00
23343,23283,5,2019-12-31 23:00:00
23344,23284,10,2019-12-27 23:00:00
23345,23284,10,2019-12-26 23:00:00
23346,23285,8,2019-12-22 23:00:00
23347,23285,7,2019-12-27 23:00:00
23348,23286,9,2019-12-29 23:00:00
23349,23287,9,2019-12-25 23:00:00
23350,23287,7,2019-12-30 23:00:00
23351,23289,9,2019-12-20 23:00:00
23352,23290,6,2019-12-25 23:00:00
23353,23290,9,2019-12-15 23:00:00
23354,23291,8,2019-12-27 23:00:00
23355,23291,10,2019-12-31 23:00:00
23356,23293,3,2019-12-29 23:00:00
23357,23293,7,2019-12-30 23:00:00
23358,23294,3,2019-12-20 23:00:00
23359,23295,10,2019-12-26 23:00:00
23360,23295,3,2019-12-19 23:00:00
23361,23296,10,2019-12-19 23:00:00
23362,23297,10,2019-12-13 23:00:00
23363,23298,10,2019-12-16 23:00:00
23364,23298,9,2019-12-17 23:00:00
23365,23301,6,2019-12-28 23:00:00
23366,23302,9,2019-12-17 23:00:00
23367,23303,9,2019-12-11 23:00:00
23368,23303,8,2019-12-25 23:00:00
23369,23304,8,2019-12-07 23:00:00
23370,23305,9,2019-12-31 23:00:00
23371,23305,7,2019-12-30 23:00:00
23372,23306,10,2019-12-31 23:00:00
23373,23306,10,2019-12-30 23:00:00
23374,23307,9,2019-12-29 23:00:00
23375,23308,7,2019-12-24 23:00:00
23376,23309,10,2019-12-20 23:00:00
23377,23310,3,2019-12-24 23:00:00
23378,23312,1,2019-12-31 23:00:00
23379,23312,9,2019-12-31 23:00:00
23380,23314,4,2019-12-15 23:00:00
23381,23315,9,2019-12-19 23:00:00
23382,23315,9,2019-12-26 23:00:00
23383,23318,4,2019-12-05 23:00:00
23384,23318,2,2019-12-28 23:00:00
23385,23319,9,2019-12-30 23:00:00
23386,23320,8,2019-12-28 23:00:00
23387,23320,8,2019-12-13 23:00:00
23388,23323,5,2019-12-31 23:00:00
23389,23324,9,2019-12-26 23:00:00
23390,23325,9,2019-12-12 23:00:00
23391,23327,9,2019-12-24 23:00:00
23392,23327,4,2019-12-24 23:00:00
23393,23328,10,2019-12-28 23:00:00
23394,23329,7,2019-12-26 23:00:00
23395,23330,9,2019-12-09 23:00:00
23396,23330,10,2019-12-21 23:00:00
23397,23331,10,2019-12-08 23:00:00
23398,23331,10,2019-12-15 23:00:00
23399,23332,5,2019-12-26 23:00:00
23400,23333,10,2019-12-23 23:00:00
23401,23337,5,2019-12-31 23:00:00
23402,23338,7,2019-12-31 23:00:00
23403,23340,8,2019-12-27 23:00:00
23404,23340,9,2019-12-25 23:00:00
23405,23341,10,2019-12-25 23:00:00
23406,23341,10,2019-12-31 23:00:00
23407,23342,9,2019-12-27 23:00:00
23408,23343,9,2019-12-21 23:00:00
23409,23343,10,2019-12-25 23:00:00
23410,23344,5,2019-12-26 23:00:00
23411,23345,6,2019-12-23 23:00:00
23412,23347,7,2019-12-21 23:00:00
23413,23349,10,2019-12-23 23:00:00
23414,23350,10,2019-12-28 23:00:00
23415,23352,8,2019-12-18 23:00:00
23416,23353,10,2019-12-27 23:00:00
23417,23354,6,2019-12-26 23:00:00
23418,23354,10,2019-12-03 23:00:00
23419,23356,2,2019-12-08 23:00:00
23420,23357,7,2019-12-13 23:00:00
23421,23360,10,2019-12-18 23:00:00
23422,23361,7,2019-12-31 23:00:00
23423,23361,7,2019-12-31 23:00:00
23424,23362,10,2019-12-23 23:00:00
23425,23363,10,2019-12-21 23:00:00
23426,23363,9,2019-12-31 23:00:00
23427,23364,10,2019-12-28 23:00:00
23428,23365,3,2019-12-31 23:00:00
23429,23366,6,2019-12-24 23:00:00
23430,23366,10,2019-12-28 23:00:00
23431,23369,5,2019-12-29 23:00:00
23432,23369,10,2019-12-26 23:00:00
23433,23370,5,2019-12-27 23:00:00
23434,23371,6,2019-12-24 23:00:00
23435,23373,10,2019-12-30 23:00:00
23436,23373,8,2019-12-29 23:00:00
23437,23374,9,2019-12-30 23:00:00
23438,23374,10,2019-12-30 23:00:00
23439,23376,10,2019-12-31 23:00:00
23440,23376,1,2019-12-28 23:00:00
23441,23377,9,2019-12-24 23:00:00
23442,23377,10,2019-12-29 23:00:00
23443,23378,9,2019-12-25 23:00:00
23444,23379,9,2019-12-26 23:00:00
23445,23380,10,2019-12-30 23:00:00
23446,23380,6,2019-12-30 23:00:00
23447,23381,4,2019-12-13 23:00:00
23448,23381,6,2019-12-29 23:00:00
23449,23382,9,2019-12-10 23:00:00
23450,23383,8,2019-12-02 23:00:00
23451,23384,9,2019-12-21 23:00:00
23452,23384,5,2019-12-19 23:00:00
23453,23385,5,2019-12-21 23:00:00
23454,23385,7,2019-12-17 23:00:00
23455,23386,0,2019-12-16 23:00:00
23456,23386,6,2019-12-19 23:00:00
23457,23390,7,2019-12-26 23:00:00
23458,23390,9,2019-12-25 23:00:00
23459,23391,9,2019-12-20 23:00:00
23460,23391,10,2019-12-20 23:00:00
23461,23392,9,2019-12-29 23:00:00
23462,23392,5,2019-12-24 23:00:00
23463,23393,9,2019-12-31 23:00:00
23464,23393,10,2019-12-26 23:00:00
23465,23394,3,2019-12-25 23:00:00
23466,23394,7,2019-12-25 23:00:00
23467,23396,9,2019-12-31 23:00:00
23468,23396,8,2019-12-31 23:00:00
23469,23398,2,2019-12-14 23:00:00
23470,23398,10,2019-12-17 23:00:00
23471,23400,6,2019-12-30 23:00:00
23472,23402,10,2019-12-30 23:00:00
23473,23403,7,2019-12-27 23:00:00
23474,23403,10,2019-12-31 23:00:00
23475,23405,10,2019-12-25 23:00:00
23476,23405,7,2019-12-31 23:00:00
23477,23409,10,2019-12-24 23:00:00
23478,23409,10,2019-12-20 23:00:00
23479,23410,3,2019-12-18 23:00:00
23480,23410,10,2019-12-16 23:00:00
23481,23411,6,2019-12-16 23:00:00
23482,23411,10,2019-12-04 23:00:00
23483,23412,10,2019-12-30 23:00:00
23484,23412,9,2019-12-15 23:00:00
23485,23413,10,2019-12-19 23:00:00
23486,23413,9,2019-12-06 23:00:00
23487,23414,6,2019-12-25 23:00:00
23488,23414,5,2019-12-21 23:00:00
23489,23415,10,2019-12-28 23:00:00
23490,23415,8,2019-12-24 23:00:00
23491,23416,7,2019-12-24 23:00:00
23492,23416,3,2019-12-29 23:00:00
23493,23417,10,2019-12-30 23:00:00
23494,23419,7,2019-12-13 23:00:00
23495,23421,10,2019-12-28 23:00:00
23496,23423,6,2019-12-24 23:00:00
23497,23424,10,2019-12-12 23:00:00
23498,23426,9,2019-12-31 23:00:00
23499,23426,1,2019-12-30 23:00:00
23500,23427,8,2019-12-05 23:00:00
23501,23427,7,2019-12-30 23:00:00
23502,23428,3,2019-12-04 23:00:00
23503,23428,6,2019-12-10 23:00:00
23504,23430,4,2019-12-26 23:00:00
23505,23430,7,2019-12-29 23:00:00
23506,23431,5,2019-12-28 23:00:00
23507,23431,8,2019-12-25 23:00:00
23508,23432,9,2019-12-10 23:00:00
23509,23432,5,2019-12-26 23:00:00
23510,23433,8,2019-12-22 23:00:00
23511,23435,7,2019-12-04 23:00:00
23512,23435,10,2019-12-11 23:00:00
23513,23437,9,2019-12-27 23:00:00
23514,23437,7,2019-12-30 23:00:00
23515,23438,10,2019-12-27 23:00:00
23516,23440,8,2019-12-12 23:00:00
23517,23441,10,2019-12-14 23:00:00
23518,23444,6,2019-12-19 23:00:00
23519,23444,6,2019-12-08 23:00:00
23520,23445,4,2019-12-14 23:00:00
23521,23446,6,2019-12-18 23:00:00
23522,23446,10,2019-12-31 23:00:00
23523,23447,10,2019-12-16 23:00:00
23524,23447,9,2019-12-19 23:00:00
23525,23448,6,2019-12-30 23:00:00
23526,23448,8,2019-12-07 23:00:00
23527,23449,10,2019-12-06 23:00:00
23528,23451,3,2019-12-28 23:00:00
23529,23451,8,2019-12-27 23:00:00
23530,23452,9,2019-12-31 23:00:00
23531,23453,6,2019-12-15 23:00:00
23532,23453,6,2019-12-31 23:00:00
23533,23454,7,2019-12-30 23:00:00
23534,23455,10,2019-12-22 23:00:00
23535,23455,6,2019-12-29 23:00:00
23536,23456,9,2019-12-24 23:00:00
23537,23456,10,2019-12-15 23:00:00
23538,23459,10,2019-12-31 23:00:00
23539,23459,3,2019-12-30 23:00:00
23540,23460,10,2019-12-30 23:00:00
23541,23460,5,2019-12-31 23:00:00
23542,23461,8,2019-12-29 23:00:00
23543,23463,10,2019-12-29 23:00:00
23544,23464,8,2019-12-24 23:00:00
23545,23464,10,2019-12-12 23:00:00
23546,23467,1,2019-12-30 23:00:00
23547,23468,10,2019-12-31 23:00:00
23548,23468,10,2019-12-31 23:00:00
23549,23469,7,2019-12-31 23:00:00
23550,23470,7,2019-12-30 23:00:00
23551,23470,9,2019-12-30 23:00:00
23552,23474,8,2019-12-05 23:00:00
23553,23475,8,2019-12-22 23:00:00
23554,23475,1,2019-12-23 23:00:00
23555,23476,4,2019-12-28 23:00:00
23556,23476,4,2019-12-26 23:00:00
23557,23477,10,2019-12-26 23:00:00
23558,23478,10,2019-12-31 23:00:00
23559,23478,8,2019-12-26 23:00:00
23560,23479,10,2019-12-27 23:00:00
23561,23479,3,2019-12-25 23:00:00
23562,23480,3,2019-12-26 23:00:00
23563,23481,6,2019-12-30 23:00:00
23564,23481,10,2019-12-30 23:00:00
23565,23486,10,2019-12-28 23:00:00
23566,23486,10,2019-12-19 23:00:00
23567,23488,1,2019-12-03 23:00:00
23568,23489,4,2019-12-27 23:00:00
23569,23489,6,2019-12-19 23:00:00
23570,23490,8,2019-12-30 23:00:00
23571,23492,10,2019-12-28 23:00:00
23572,23493,7,2019-12-29 23:00:00
23573,23493,10,2019-12-29 23:00:00
23574,23494,3,2019-12-26 23:00:00
23575,23494,6,2019-12-29 23:00:00
23576,23495,10,2019-12-26 23:00:00
23577,23496,7,2019-12-29 23:00:00
23578,23497,2,2019-12-30 23:00:00
23579,23497,10,2019-12-30 23:00:00
23580,23498,5,2019-12-28 23:00:00
23581,23498,10,2019-12-29 23:00:00
23582,23500,8,2019-12-31 23:00:00
23583,23502,8,2019-12-23 23:00:00
23584,23502,9,2019-12-19 23:00:00
23585,23503,8,2019-12-21 23:00:00
23586,23503,8,2019-12-30 23:00:00
23587,23505,8,2019-12-29 23:00:00
23588,23508,9,2019-12-15 23:00:00
23589,23509,5,2019-12-27 23:00:00
23590,23509,9,2019-12-28 23:00:00
23591,23511,10,2019-12-15 23:00:00
23592,23511,7,2019-12-18 23:00:00
23593,23513,7,2019-12-29 23:00:00
23594,23513,3,2019-12-03 23:00:00
23595,23516,5,2019-12-26 23:00:00
23596,23516,5,2019-12-25 23:00:00
23597,23517,10,2019-12-22 23:00:00
23598,23517,1,2019-12-19 23:00:00
23599,23518,9,2019-12-31 23:00:00
23600,23518,8,2019-12-28 23:00:00
23601,23519,7,2019-12-22 23:00:00
23602,23520,5,2019-12-18 23:00:00
23603,23520,8,2019-12-20 23:00:00
23604,23521,6,2019-12-25 23:00:00
23605,23521,9,2019-12-30 23:00:00
23606,23522,4,2019-12-27 23:00:00
23607,23522,8,2019-12-25 23:00:00
23608,23523,8,2019-12-15 23:00:00
23609,23523,9,2019-12-19 23:00:00
23610,23524,8,2019-12-23 23:00:00
23611,23524,6,2019-12-19 23:00:00
23612,23525,2,2019-12-23 23:00:00
23613,23526,7,2019-12-31 23:00:00
23614,23526,6,2019-12-23 23:00:00
23615,23528,2,2019-12-30 23:00:00
23616,23529,10,2019-12-02 23:00:00
23617,23529,10,2019-12-23 23:00:00
23618,23531,9,2019-12-26 23:00:00
23619,23532,8,2019-12-28 23:00:00
23620,23532,8,2019-12-23 23:00:00
23621,23533,1,2019-12-12 23:00:00
23622,23533,1,2019-12-30 23:00:00
23623,23536,8,2019-12-30 23:00:00
23624,23536,9,2019-12-26 23:00:00
23625,23539,9,2019-12-27 23:00:00
23626,23540,10,2019-12-27 23:00:00
23627,23540,10,2019-12-26 23:00:00
23628,23545,4,2019-12-22 23:00:00
23629,23546,8,2019-12-19 23:00:00
23630,23546,6,2019-12-24 23:00:00
23631,23547,9,2019-12-14 23:00:00
23632,23547,4,2019-12-31 23:00:00
23633,23550,10,2019-12-28 23:00:00
23634,23553,2,2019-12-17 23:00:00
23635,23554,5,2019-12-12 23:00:00
23636,23554,9,2019-12-11 23:00:00
23637,23555,10,2019-12-15 23:00:00
23638,23558,9,2019-12-30 23:00:00
23639,23558,7,2019-12-26 23:00:00
23640,23560,9,2019-12-19 23:00:00
23641,23560,6,2019-12-15 23:00:00
23642,23561,7,2019-12-21 23:00:00
23643,23562,9,2019-12-18 23:00:00
23644,23562,8,2019-12-30 23:00:00
23645,23563,7,2019-12-25 23:00:00
23646,23564,8,2019-12-06 23:00:00
23647,23566,7,2019-12-31 23:00:00
23648,23566,9,2019-12-29 23:00:00
23649,23567,8,2019-12-14 23:00:00
23650,23569,10,2019-12-14 23:00:00
23651,23570,10,2019-12-30 23:00:00
23652,23571,1,2019-12-25 23:00:00
23653,23571,3,2019-12-21 23:00:00
23654,23572,10,2019-12-28 23:00:00
23655,23573,5,2019-12-29 23:00:00
23656,23576,10,2019-12-26 23:00:00
23657,23576,10,2019-12-29 23:00:00
23658,23578,10,2019-12-29 23:00:00
23659,23579,9,2019-12-29 23:00:00
23660,23580,2,2019-12-29 23:00:00
23661,23582,6,2019-12-28 23:00:00
23662,23582,10,2019-12-04 23:00:00
23663,23583,3,2019-12-31 23:00:00
23664,23583,8,2019-12-29 23:00:00
23665,23585,6,2019-12-20 23:00:00
23666,23585,3,2019-12-29 23:00:00
23667,23587,8,2019-12-23 23:00:00
23668,23587,6,2019-12-12 23:00:00
23669,23588,10,2019-12-11 23:00:00
23670,23588,7,2019-12-26 23:00:00
23671,23589,9,2019-12-22 23:00:00
23672,23589,8,2019-12-31 23:00:00
23673,23590,10,2019-12-21 23:00:00
23674,23592,2,2019-12-29 23:00:00
23675,23592,2,2019-12-31 23:00:00
23676,23594,9,2019-12-29 23:00:00
23677,23598,9,2019-12-23 23:00:00
23678,23600,10,2019-12-31 23:00:00
23679,23600,9,2019-12-21 23:00:00
23680,23602,9,2019-12-29 23:00:00
23681,23603,8,2019-12-16 23:00:00
23682,23604,10,2019-12-29 23:00:00
23683,23604,10,2019-12-27 23:00:00
23684,23606,10,2019-12-26 23:00:00
23685,23607,7,2019-12-24 23:00:00
23686,23607,9,2019-12-22 23:00:00
23687,23609,5,2019-12-28 23:00:00
23688,23609,4,2019-12-27 23:00:00
23689,23612,10,2019-12-27 23:00:00
23690,23613,3,2019-12-27 23:00:00
23691,23613,8,2019-12-26 23:00:00
23692,23614,5,2019-12-20 23:00:00
23693,23614,10,2019-12-23 23:00:00
23694,23615,7,2019-12-20 23:00:00
23695,23617,2,2019-12-20 23:00:00
23696,23618,7,2019-12-21 23:00:00
23697,23620,8,2019-12-31 23:00:00
23698,23622,10,2019-12-31 23:00:00
23699,23623,9,2019-12-29 23:00:00
23700,23624,9,2019-12-27 23:00:00
23701,23625,10,2019-12-23 23:00:00
23702,23625,10,2019-12-27 23:00:00
23703,23627,10,2019-12-23 23:00:00
23704,23627,6,2019-12-20 23:00:00
23705,23628,3,2019-12-30 23:00:00
23706,23629,2,2019-12-31 23:00:00
23707,23629,10,2019-12-31 23:00:00
23708,23630,6,2019-12-31 23:00:00
23709,23630,10,2019-12-30 23:00:00
23710,23631,10,2019-12-31 23:00:00
23711,23631,3,2019-12-31 23:00:00
23712,23632,10,2019-12-29 23:00:00
23713,23632,8,2019-12-29 23:00:00
23714,23633,10,2019-12-31 23:00:00
23715,23633,9,2019-12-31 23:00:00
23716,23634,6,2019-12-31 23:00:00
23717,23634,8,2019-12-31 23:00:00
23718,23635,7,2019-12-31 23:00:00
23719,23636,10,2019-12-26 23:00:00
23720,23639,6,2019-12-28 23:00:00
23721,23640,9,2019-12-27 23:00:00
23722,23642,9,2019-12-31 23:00:00
23723,23646,8,2019-12-28 23:00:00
23724,23646,9,2019-12-30 23:00:00
23725,23648,5,2019-12-28 23:00:00
23726,23649,5,2019-12-29 23:00:00
23727,23649,10,2019-12-31 23:00:00
23728,23650,7,2019-12-24 23:00:00
23729,23650,8,2019-12-23 23:00:00
23730,23652,5,2019-12-26 23:00:00
23731,23652,4,2019-12-12 23:00:00
23732,23653,5,2019-12-16 23:00:00
23733,23655,10,2019-12-15 23:00:00
23734,23657,5,2019-12-28 23:00:00
23735,23657,8,2019-12-27 23:00:00
23736,23658,10,2019-12-07 23:00:00
23737,23660,10,2019-12-20 23:00:00
23738,23661,5,2019-12-30 23:00:00
23739,23664,5,2019-12-24 23:00:00
23740,23668,6,2019-12-30 23:00:00
23741,23669,9,2019-12-31 23:00:00
23742,23669,5,2019-12-31 23:00:00
23743,23670,6,2019-12-31 23:00:00
23744,23670,8,2019-12-31 23:00:00
23745,23671,3,2019-12-23 23:00:00
23746,23671,10,2019-12-26 23:00:00
23747,23672,7,2019-12-14 23:00:00
23748,23672,10,2019-12-23 23:00:00
23749,23673,9,2019-12-19 23:00:00
23750,23673,3,2019-12-24 23:00:00
23751,23674,6,2019-12-16 23:00:00
23752,23675,9,2019-12-31 23:00:00
23753,23675,5,2019-12-22 23:00:00
23754,23676,5,2019-12-18 23:00:00
23755,23676,2,2019-12-28 23:00:00
23756,23677,6,2019-12-09 23:00:00
23757,23679,9,2019-12-31 23:00:00
23758,23679,10,2019-12-13 23:00:00
23759,23680,10,2019-12-07 23:00:00
23760,23680,9,2019-12-17 23:00:00
23761,23684,9,2019-12-08 23:00:00
23762,23684,6,2019-12-17 23:00:00
23763,23685,10,2019-12-14 23:00:00
23764,23686,4,2019-12-27 23:00:00
23765,23688,10,2019-12-25 23:00:00
23766,23688,10,2019-12-30 23:00:00
23767,23695,10,2019-12-29 23:00:00
23768,23695,8,2019-12-17 23:00:00
23769,23697,3,2019-12-02 23:00:00
23770,23697,4,2019-12-10 23:00:00
23771,23698,10,2019-12-25 23:00:00
23772,23698,9,2019-12-16 23:00:00
23773,23699,4,2019-12-30 23:00:00
23774,23699,10,2019-12-13 23:00:00
23775,23701,9,2019-12-30 23:00:00
23776,23701,10,2019-12-13 23:00:00
23777,23702,7,2019-12-20 23:00:00
23778,23702,10,2019-12-29 23:00:00
23779,23703,4,2019-12-12 23:00:00
23780,23705,10,2019-12-10 23:00:00
23781,23707,6,2019-12-23 23:00:00
23782,23707,6,2019-12-31 23:00:00
23783,23709,9,2019-12-14 23:00:00
23784,23709,5,2019-12-23 23:00:00
23785,23710,10,2019-12-17 23:00:00
23786,23711,8,2019-12-23 23:00:00
23787,23712,7,2019-12-23 23:00:00
23788,23712,10,2019-12-22 23:00:00
23789,23713,10,2019-12-21 23:00:00
23790,23715,10,2019-12-26 23:00:00
23791,23715,6,2019-12-14 23:00:00
23792,23716,9,2019-12-13 23:00:00
23793,23717,8,2019-12-27 23:00:00
23794,23720,4,2019-12-15 23:00:00
23795,23722,10,2019-12-22 23:00:00
23796,23725,5,2019-12-30 23:00:00
23797,23728,5,2019-12-27 23:00:00
23798,23729,3,2019-12-29 23:00:00
23799,23731,9,2019-12-24 23:00:00
23800,23731,7,2019-12-17 23:00:00
23801,23734,8,2019-12-16 23:00:00
23802,23735,9,2019-12-30 23:00:00
23803,23736,9,2019-12-30 23:00:00
23804,23736,8,2019-12-30 23:00:00
23805,23737,9,2019-12-28 23:00:00
23806,23737,8,2019-12-27 23:00:00
23807,23739,9,2019-12-30 23:00:00
23808,23739,10,2019-12-20 23:00:00
23809,23740,10,2019-12-21 23:00:00
23810,23741,10,2019-12-28 23:00:00
23811,23742,10,2019-12-28 23:00:00
23812,23743,10,2019-12-31 23:00:00
23813,23744,9,2019-12-31 23:00:00
23814,23744,10,2019-12-29 23:00:00
23815,23745,9,2019-12-31 23:00:00
23816,23746,10,2019-12-11 23:00:00
23817,23746,10,2019-12-12 23:00:00
23818,23748,10,2019-12-17 23:00:00
23819,23752,5,2019-12-25 23:00:00
23820,23753,6,2019-12-24 23:00:00
23821,23754,10,2019-12-13 23:00:00
23822,23754,8,2019-12-14 23:00:00
23823,23756,7,2019-12-31 23:00:00
23824,23756,10,2019-12-31 23:00:00
23825,23758,10,2019-12-12 23:00:00
23826,23758,7,2019-12-16 23:00:00
23827,23759,10,2019-12-20 23:00:00
23828,23759,6,2019-12-13 23:00:00
23829,23761,9,2019-12-15 23:00:00
23830,23761,6,2019-12-17 23:00:00
23831,23766,5,2019-12-22 23:00:00
23832,23766,10,2019-12-21 23:00:00
23833,23768,10,2019-12-31 23:00:00
23834,23769,6,2019-12-31 23:00:00
23835,23772,10,2019-12-26 23:00:00
23836,23772,10,2019-12-29 23:00:00
23837,23773,5,2019-12-31 23:00:00
23838,23774,7,2019-12-31 23:00:00
23839,23774,10,2019-12-31 23:00:00
23840,23776,9,2019-12-18 23:00:00
23841,23777,8,2019-12-24 23:00:00
23842,23778,10,2019-12-30 23:00:00
23843,23779,8,2019-12-30 23:00:00
23844,23782,10,2019-12-27 23:00:00
23845,23783,2,2019-12-12 23:00:00
23846,23784,8,2019-12-26 23:00:00
23847,23784,6,2019-12-16 23:00:00
23848,23785,10,2019-12-31 23:00:00
23849,23786,8,2019-12-30 23:00:00
23850,23787,9,2019-12-24 23:00:00
23851,23787,9,2019-12-23 23:00:00
23852,23788,9,2019-12-28 23:00:00
23853,23788,7,2019-12-17 23:00:00
23854,23790,3,2019-12-16 23:00:00
23855,23796,5,2019-12-31 23:00:00
23856,23797,5,2019-12-30 23:00:00
23857,23799,9,2019-12-21 23:00:00
23858,23800,10,2019-12-28 23:00:00
23859,23803,8,2019-12-30 23:00:00
23860,23804,5,2019-12-30 23:00:00
23861,23805,2,2019-12-28 23:00:00
23862,23806,9,2019-12-26 23:00:00
23863,23807,8,2019-12-30 23:00:00
23864,23809,10,2019-12-31 23:00:00
23865,23810,7,2019-12-31 23:00:00
23866,23810,10,2019-12-31 23:00:00
23867,23811,10,2019-12-28 23:00:00
23868,23811,7,2019-12-26 23:00:00
23869,23814,4,2019-12-21 23:00:00
23870,23815,8,2019-12-19 23:00:00
23871,23816,10,2019-12-15 23:00:00
23872,23816,7,2019-12-04 23:00:00
23873,23817,10,2019-12-30 23:00:00
23874,23817,8,2019-12-30 23:00:00
23875,23819,6,2019-12-26 23:00:00
23876,23821,10,2019-12-18 23:00:00
23877,23822,8,2019-12-28 23:00:00
23878,23822,6,2019-12-25 23:00:00
23879,23823,10,2019-12-26 23:00:00
23880,23823,5,2019-12-26 23:00:00
23881,23824,7,2019-12-10 23:00:00
23882,23824,3,2019-12-13 23:00:00
23883,23825,3,2019-12-22 23:00:00
23884,23826,10,2019-12-31 23:00:00
23885,23827,9,2019-12-27 23:00:00
23886,23828,8,2019-12-28 23:00:00
23887,23831,10,2019-12-21 23:00:00
23888,23831,8,2019-12-17 23:00:00
23889,23832,10,2019-12-13 23:00:00
23890,23833,2,2019-12-14 23:00:00
23891,23834,9,2019-12-11 23:00:00
23892,23835,10,2019-12-31 23:00:00
23893,23835,8,2019-12-31 23:00:00
